Open,High,Low,Close,H-L,O-C,3day MA,10day MA,30day MA,Std_dev,RSI,Williams %R,Price_Rise,y_pred,Tomorrows Returns,Strategy Returns,Cumulative Market Returns,Cumulative Strategy Returns
102.05,103.33,98.25,100.43,5.079999999999998,-1.6199999999999903,97.33333333333307,109.68800000000037,137.95333333333346,5.221592668924793,32.40761757863647,-52.993254637436735,1,True,0.02400508773769109,0.02400508773769109,1.6741536968207151,1.1353056119613572
101.0,105.16,98.81,102.87,6.349999999999994,1.8700000000000045,100.51333333333308,105.53300000000038,135.90500000000014,5.559946042918823,35.620111448024964,-29.62195753495597,1,False,0.026476366692132134,-0.026476366692132134,1.7006300635128473,1.108829245269225
109.48,112.0,102.45,105.63,9.549999999999997,-3.8500000000000085,102.69999999999975,102.80100000000039,133.92533333333347,3.762129716020935,39.29178287800614,-28.036971830985937,1,True,0.020798951000094597,0.020798951000094597,1.7214290145129418,1.1296281962693195
109.05,111.4,102.22,107.85,9.180000000000007,-1.2000000000000028,102.9766666666664,101.9040000000004,131.9836666666668,2.812557554996344,42.27101228846411,-18.26584507042256,0,True,-0.06562085599390594,-0.06562085599390594,1.7870498705068478,1.0640073402754135
95.46,102.74,94.8,101.0,7.939999999999998,5.540000000000006,105.44999999999972,101.7120000000004,130.37833333333347,3.143068564343968,36.11821186089771,-63.953488372093005,0,False,-0.15082288973458366,0.15082288973458366,1.9378727602414314,1.2148302300099971
86.72,88.4,82.1,86.86,6.300000000000011,0.14000000000000057,104.82666666666638,100.90300000000039,128.5276666666668,8.241223816895646,26.99378922630612,-84.08026755852842,0,True,-0.01566429893881178,-0.01566429893881178,1.9535370591802432,1.1991659310711853
87.64,95.4,85.16,85.51,10.240000000000009,-2.1299999999999955,98.56999999999972,99.2640000000004,126.3016666666668,10.516113825942025,26.280685473213715,-88.59531772575248,1,True,0.0002338634248264526,0.0002338634248264526,1.9537709226050697,1.1993997944960118
74.94,90.4,71.69,85.53,18.710000000000008,10.590000000000003,91.12333333333306,98.2150000000004,124.07733333333347,10.410458683466844,26.313128975828604,-65.66608781939965,0,False,-0.16887328248396039,0.16887328248396039,2.12264420508903,1.368273076979972
77.8,80.97,70.1,72.24,10.870000000000005,-5.560000000000002,85.9666666666664,97.6790000000004,122.25300000000016,10.189188878422685,19.79921605061618,-94.8926014319809,1,True,0.1748183952907994,0.1748183952907994,2.2974626003798293,1.5430914722707714
88.0,94.37,79.2,86.04,15.170000000000002,-1.9599999999999937,81.09333333333306,95.27200000000039,119.44833333333348,6.171331298850631,37.78955642647998,-61.40435835351088,1,True,0.033936418571310904,0.033936418571310904,2.33139901895114,1.5770278908420823
93.9,98.97,88.43,89.01,10.539999999999992,-4.890000000000001,81.26999999999974,93.39600000000038,116.97966666666682,6.550238926953223,40.99423934463081,-42.06495098039212,1,True,0.20553063808902694,0.20553063808902694,2.536929657040167,1.7825585289311092
119.0,121.51,100.4,109.32,21.11,-9.680000000000007,82.42999999999974,92.25400000000039,114.81933333333349,13.350717958228758,57.741446467581014,-23.711340206185586,1,False,0.025201171105635058,-0.025201171105635058,2.562130828145802,1.7573573578254742
116.18,118.9,109.25,112.11,9.650000000000006,-4.070000000000007,94.78999999999974,92.89900000000037,113.13833333333349,16.763845919125192,59.51713198712416,-18.284380470725548,1,False,0.12352475387978865,-0.12352475387978865,2.6856555820255905,1.6338326039456856
128.04,130.72,122.6,126.85,8.120000000000005,-1.1899999999999977,103.47999999999973,93.54700000000038,112.04100000000015,17.03849259764979,67.60710378810796,-6.384031672715282,1,False,0.0173496068018054,-0.0173496068018054,2.703005188827396,1.6164829971438803
131.89,133.6,121.6,129.07,12.0,-2.819999999999993,116.09333333333306,95.44700000000037,111.56500000000014,16.121042770247957,68.66799756112297,-7.133858267716537,0,False,-0.05961792331502965,0.05961792331502965,2.7626231121424256,1.67610092045891
121.08,132.6,121.0,121.6,11.599999999999994,0.519999999999996,122.67666666666639,98.25400000000039,110.98666666666682,8.772704828054009,61.09375685445351,-22.058823529411768,1,False,0.14589299458827676,-0.14589299458827676,2.908516106730702,1.5302079258706331
138.0,141.4,136.85,140.7,4.550000000000011,2.6999999999999886,125.83999999999973,101.72800000000038,110.46200000000015,10.470287961663704,70.46483253464227,-1.3215027373985597,1,False,0.029482895937489383,-0.029482895937489383,2.9379990026681915,1.5007250299331438
144.75,149.15,143.61,144.91,5.539999999999992,0.1599999999999966,130.45666666666637,107.24700000000037,110.17633333333347,9.793698484237597,72.12945901290003,-8.697435897435916,1,False,0.0338555450507194,-0.0338555450507194,2.9718545477189107,1.4668694848824244
152.79,153.3,144.95,149.9,8.350000000000023,-2.8899999999999864,135.73666666666637,113.18500000000037,109.98066666666679,11.6451118500492,74.07761317246043,-7.718501702610681,0,False,-0.005351183337859307,0.005351183337859307,2.97720573105677,1.4722206682202836
161.0,161.4,143.22,149.1,18.180000000000007,-11.900000000000006,145.1699999999997,120.95100000000039,110.00933333333346,11.578701136144547,73.15532669878795,-30.445544554455466,0,False,-0.002551878357504159,0.002551878357504159,2.979757609414274,1.474772546577788
142.25,148.74,137.33,148.72,11.409999999999997,6.469999999999999,147.96999999999971,127.25700000000037,110.1136666666668,3.849633748832877,72.67183268282767,-31.386138613861398,0,False,,,,
